ipeds_id,name,address,city,state,zip_code,website,phone,president_name,president_title,control_type,size_category,region
200527,Turtle Mountain Community College,10145 BIA #7,Belcourt,ND,58316,www.tm.edu/,7014777862,Dr. Donna Brown,President,Private nonprofit,Very small,Plains
200554,United Tribes Technical College,3315 University Drive,Bismarck,ND,58504,https://uttc.edu/,7012553285,Dr. Leander McDonald,President,Private nonprofit,Very small,Plains
200572,Valley City State University,101 College St SW,Valley City,ND,58072,www.vcsu.edu/,7018457990,Dr. Alan LaFave,President,Public,Small,Plains
200590,ETI Technical College,2076 Youngstown Warren Rd,Niles,OH,44446-4398,https://eticollege.edu/,3306529919,Renee Zuzolo,Director,Private for-profit,Very small,Great Lakes
200697,Air Force Institute of Technology-Graduate School of Engineering & Management,2950 Hobson Way,Wright-Patterson AFB,OH,45433-7765,www.afit.edu/,9372553636,Dr. Adedeji Badiru,Dean,Public,Small,Unknown
200785,Herzing University-Akron,"1600 South Arlington Street, Suite 100",Akron,OH,44306-3931,https://www.herzing.edu/,3307241600,William Cassidy,Campus President,Private nonprofit,Very small,Great Lakes
200800,University of Akron Main Campus,302 Buchtel Common,Akron,OH,44325-2102,www.uakron.edu/,3309727111,Gary L. Miller,President,Public,Large,Great Lakes
200846,University of Akron Wayne College,1901 Smucker Rd,Orrville,OH,44667,https://wayne.uakron.edu/,3306832010,Heather A. Howley,Director of Regional Campuses,Public,Small,Great Lakes
200873,Allegheny Wesleyan College,2161 Woodsdale Rd,Salem,OH,44460-9598,awc.edu/,3.30E+12,"Daniel R. Hardy, Sr.",President,Private nonprofit,Very small,Great Lakes
201034,Apollo Career Center,3325 Shawnee Rd,Lima,OH,45806-1497,https://www.apollocareercenter.com/adult-education/,4199983000,Keith Horner,Superintendent,Public,Very small,Great Lakes
201061,Art Academy of Cincinnati,1212 Jackson Street,Cincinnati,OH,45202-1706,https://www.artacademy.edu/,5135626262,Joe Girandola,President,Private nonprofit,Very small,Great Lakes
201098,Ashland County-West Holmes Career Center,1783 State Route 60,Ashland,OH,44805-9377,www.acwhcc.org/,4192893313,Rodney Cheyney,Superintendent,Public,Very small,Great Lakes
201104,Ashland University,401 College Avenue,Ashland,OH,44805,https://www.ashland.edu/,8008821548,Dr. Carlos Campo,President,Private nonprofit,Small,Great Lakes
201131,Ashtabula County Technical and Career Campus,1565 State Route 167,Jefferson,OH,44047,www.atech.edu/,4.41E+13,R. Scott Wludyga,Superintendent,Public,Very small,Great Lakes
201140,Athenaeum of Ohio,6616 Beechmont Ave,Cincinnati,OH,45230-2091,https://www.athenaeum.edu/,5132312223,Rev. Anthony R. Brausch,President/Rector,Private nonprofit,Very small,Great Lakes
201159,Auburn Career Center,8140 Auburn Rd,Concord Twp,OH,44077,https://www.auburncc.org/,4403577542,Dr. Brian Bontempo,Superintendent,Public,Very small,Great Lakes
201177,Aultman College of Nursing and Health Sciences,2600 6th St SW,Canton,OH,44710-1797,https://www.aultmancollege.edu/,3303636347,Jean Paddock,President,Private nonprofit,Very small,Great Lakes
201195,Baldwin Wallace University,275 Eastland Rd,Berea,OH,44017-2088,https://www.bw.edu/,4408262900,Dr. Robert C. Helmer,President,Private nonprofit,Small,Great Lakes
201283,Belmont College,68094 Hammond Road,St Clairsville,OH,43950,www.belmontcollege.edu/,7406959500,Dr. Paul F. Gasparro,President,Public,Very small,Great Lakes
201371,Bluffton University,1 University Drive,Bluffton,OH,45817-2104,www.bluffton.edu/,4193583000,Jane Wood,President,Private nonprofit,Very small,Great Lakes
201432,Bowling Green State University-Firelands,One University Drive,Huron,OH,44839-9791,https://www.firelands.bgsu.edu/,4193725526,Ram Veerapaneni,Interim Dean,Public,Small,Great Lakes
201441,Bowling Green State University-Main Campus,220 McFall Ctr,Bowling Green,OH,43403,www.bgsu.edu/,4183725526,Rodney K. Rogers,President,Public,Large,Great Lakes
201469,Bryant & Stratton College-Parma,12955 Snow Rd,Parma,OH,44130-3151,https://www.bryantstratton.edu/,2162653151,Lisa Mason,Campus Director,Private nonprofit,Very small,Great Lakes
201478,Buckeye Hills Career Center,351 Buckeye Hills Road,Rio Grande,OH,45674-0157,www.buckeyehills.net/,7402455334,Jamie Nash,Superintendent,Public,Very small,Great Lakes
201496,Butler Technology and Career Development Schools,101 Jerry Couch Boulevard,Monroe,OH,45050,www.butlertech.org/,5136458205,Jon Graft,Superintendent,Public,Very small,Great Lakes
201539,Canton City Schools Adult Career and Technical Education,521 Tuscarawas West,Canton,OH,44702,https://www.ccsdistrict.org/site/default.aspx?PageID=189,3304382556,Jeffery S. Talbert,Superintendent,Public,Very small,Great Lakes
201548,Capital University,1 College and Main,Columbus,OH,43209-2394,https://www.capital.edu/,6142366011,Dave Kaufman,President,Private nonprofit,Small,Great Lakes
201645,Case Western Reserve University,10900 Euclid Ave,Cleveland,OH,44106,www.case.edu/,2163682000,Eric Kaler,President,Private nonprofit,Large,Great Lakes
201654,Cedarville University,251 N. Main Street,Cedarville,OH,45314-0601,https://www.cedarville.edu/,9377667700,Dr. Thomas White,President,Private nonprofit,Medium,Great Lakes
201672,Central Ohio Technical College,1179 University Drive,Newark,OH,43055-1767,www.cotc.edu/,7403661351,John Berry,President,Public,Small,Great Lakes
201681,Central School of Practical Nursing,"4700 Rockside Road, Summit I, Suite 250",Independence,OH,44131-0000,https://www.cspnohio.edu/,2169014400,Michelle Altshuler,Executive Director,Private nonprofit,Very small,Great Lakes
201690,Central State University,1400 Brush Row Rd,Wilberforce,OH,45384-1004,https://www.centralstate.edu/,9373766011,Alex Johnson,President,Public,Small,Great Lakes
201751,Chatfield College,20918 State Route 251,Saint Martin,OH,45118-9705,www.chatfield.edu/,5138753344,Robert Elmore,President,Private nonprofit,Unknown,Great Lakes
201803,Choffin Career  and Technical Center,200 E Wood St.,Youngstown,OH,44503-1600,www.choffinctcadulted.com/,3.31E+13,Dr. Sherry cross,Director,Public,Very small,Great Lakes
201821,The Christ College of Nursing and Health Sciences,2139 Auburn Avenue,Cincinnati,OH,45219-2989,https://www.thechristcollege.edu/,5135852401,Gail Kist-Kline,President,Private nonprofit,Very small,Great Lakes
201867,Cincinnati College of Mortuary Science,645 W North Bend Rd,Cincinnati,OH,45224-1462,www.ccms.edu/,5137612020,Jack Lechner Jr.,President & CEO,Private nonprofit,Very small,Great Lakes
201885,University of Cincinnati-Main Campus,2624 Clifton Avenue,Cincinnati,OH,45221-0063,www.uc.edu/,5135566000,Neville Pinto,President,Public,Very large,Great Lakes
201928,Cincinnati State Technical and Community College,3520 Central Parkway,Cincinnati,OH,45223-2690,www.cincinnatistate.edu/,5135691500,"Monica Posey, EdD",President,Public,Medium,Great Lakes
201946,University of Cincinnati-Clermont College,4200 Clermont College Dr,Batavia,OH,45103,www.ucclermont.edu/,5137325200,Jeff Bauer,Dean,Public,Medium,Great Lakes
201955,University of Cincinnati-Blue Ash College,9555 Plainfield Rd,Blue Ash,OH,45236-1096,www.ucblueash.edu/,5137455600,Robin Lightner,Dean,Public,Medium,Great Lakes
201964,Ohio Christian University,1476 Lancaster Pike,Circleville,OH,43113-9487,www.ohiochristian.edu/,7404748896,Dr. Ron Smith,President,Private nonprofit,Small,Great Lakes
201973,Clark State College,570 E Leffel Ln,Springfield,OH,45501-0570,https://www.clarkstate.edu/,9373250691,"Jo Alice Blondin, Ph.D.",President,Public,Small,Great Lakes
202046,Cleveland Institute of Art,11610 Euclid Avenue,Cleveland,OH,44106-1710,www.cia.edu/,2164217000,Kathryn Heidemann,President and CEO,Private nonprofit,Very small,Great Lakes
202073,Cleveland Institute of Music,11021 East Blvd,Cleveland,OH,44106-1776,www.cim.edu/,2167915000,Paul W. Hogle,President,Private nonprofit,Very small,Great Lakes
202134,Cleveland State University,2121 Euclid Avenue,Cleveland,OH,44115-2214,www.csuohio.edu/,2166872000,Laura Bloomberg,President,Public,Large,Great Lakes
202152,Columbiana County Career and Technical Center,9364 St Rt 45,Lisbon,OH,44432,www.ccctc.k12.oh.us/,3.30E+12,Willard Adkins,Superintendent,Public,Very small,Great Lakes
202170,Columbus College of Art & Design,60 Cleveland Ave.,Columbus,OH,43215,www.ccad.edu/,6142243295,Melanie Corn,President,Private nonprofit,Very small,Great Lakes
202222,Columbus State Community College,550 E Spring St,Columbus,OH,43215,https://www.cscc.edu/,6142875353,David Harrison,President,Public,Very large,Great Lakes
202356,Cuyahoga Community College District,700 Carnegie Ave,Cleveland,OH,44115-2878,www.tri-c.edu/,8009548742,Michael A. Baston,President,Public,Large,Great Lakes
202435,Davis College,433 N. Summit Street Ste. 202,Toledo,OH,43604-2638,www.daviscollege.edu/,4194732700,Diane Brunner,President,Private for-profit,Very small,Great Lakes
202453,Dayton Barber College,2741 C Lyons Road,Miamisburg,OH,45342,www.daytonbarbercollege.edu/,9372229101,Todd LeMaster,President,Private for-profit,Very small,Great Lakes
202480,University of Dayton,300 College Park,Dayton,OH,45469,https://udayton.edu/,9372291000,Dr. Eric F. Spina,President,Private nonprofit,Large,Great Lakes
202514,Defiance College,701 N Clinton St.,Defiance,OH,43512,www.defiance.edu/,4197844010,Richanne Mankey,President,Private nonprofit,Very small,Great Lakes
202523,Denison University,100 West College Street,Granville,OH,43023,https://www.denison.edu/,7405870810,Adam Weinberg,President,Private nonprofit,Small,Great Lakes
202648,Edison State Community College,1973 Edison Dr,Piqua,OH,45356-9239,www.edisonohio.edu/,9377788600,Dr. Chris Spradlin,President,Public,Small,Great Lakes
202657,EHOVE Career Center,316 W Mason Rd,Milan,OH,44846,www.ehove.net/,4.19E+12,Chris M. McCully,Superintendent,Public,Very small,Great Lakes
202763,The University of Findlay,1000 North Main Street,Findlay,OH,45840-3653,findlay.edu/,8004729502,Katherine Fell,President,Private nonprofit,Medium,Great Lakes
202806,Franklin University,201 S Grant Ave,Columbus,OH,43215-5399,www.franklin.edu/,6147974700,David R. Decker,President,Private nonprofit,Medium,Great Lakes
202888,Gerbers Akron Beauty School,1915 West Market ST.   Suite 800,Akron,OH,44313,akronbeautyschool.com/,3308676200,Joseph Mako,President,Private for-profit,Very small,Great Lakes
202903,Gods Bible School and College,1810 Young Street,Cincinnati,OH,45202-6838,www.gbs.edu/,5137217944,Rodney Loper,President,Private nonprofit,Very small,Great Lakes
202912,Good Samaritan College of Nursing and Health Science,375 Dixmyth Ave,Cincinnati,OH,45220-2489,www.gscollege.edu/,5138622631,Judy Kronenberger,President,Private nonprofit,Very small,Great Lakes
202949,Great Oaks Career Campuses,303 Scarlet Oaks Dr.,Cincinnati,OH,45241,www.greatoaks.com/,5137718881,Harry C. Snyder III,President/CEO,Public,Very small,Great Lakes
202985,Hannah E Mullins School of Practical Nursing,"230 North Lincoln Avenue, Suite 3",Salem,OH,44460-2906,https://hemspn.edu/,3303328940,Sean Kirkland,Superintendent,Public,Very small,Great Lakes
203030,Adult and Community Education-Hudson,2323 Lexington Avenue,Columbus,OH,43211,https://www.ccsoh.us/site/Default.aspx?PageID=334,6143656000,"Dr. Angela Chapman, CEO",Superintendent,Public,Very small,Great Lakes
203067,Hebrew Union College-Jewish Institute of Religion,One W 4th St,New York,NY,10012-1186,www.huc.edu/,2126745300,Dr. Andrew Rehfeld,President,Private nonprofit,Very small,Mid East
203085,Heidelberg University,310 E Market St,Tiffin,OH,44883-2462,https://www.heidelberg.edu/,4194482000,"Robert H. Huntington, Ed.D.",President,Private nonprofit,Small,Great Lakes
203128,Hiram College,,Hiram,OH,44234-0067,www.hiram.edu/,3305693211,Dr.  Robert P. Bohrer II,Interim President,Private nonprofit,Small,Great Lakes
203146,Hobart Institute of Welding Technology,400 Trade Square East,Troy,OH,45373-2400,www.welding.org/,9373329500,Sally Church,Manager of Compliance and Student Service,Private nonprofit,Very small,Great Lakes
203155,Hocking College,3301 Hocking Parkway,Nelsonville,OH,45764,www.hocking.edu/,7407533591,Dr. Betty Young,President,Public,Small,Great Lakes
203234,Ross Medical Education Center-Cincinnati,"11590 Century Blvd., Ste. 210",Cincinnati,OH,45246-3317,https://rosseducation.edu/,5138518500,George Grayeb,Chief Executive Officer,Private for-profit,Very small,Great Lakes
203289,International College of Broadcasting,6 S Smithville Rd,Dayton,OH,45431,www.icb.edu/,9372588251,J. Michael Lemaster,President,Private for-profit,Very small,Great Lakes
203331,Eastern Gateway Community College,110 John Scott Highway,Steubenville,OH,43952-3598,www.egcc.edu/,7402645591,Dr. John Crooks,President,Public,Large,Great Lakes
203368,John Carroll University,1 John Carroll Boulevard,University Heights,OH,44118-4538,jcu.edu/,8883882977,Alan R. Miciak,President,Private nonprofit,Small,Great Lakes
203386,Hondros College of Nursing,4140 Executive Parkway,Westerville,OH,43081,www.hondros.edu/,8559068773,Adam Bulizak,"Vice President, Accreditation and Compliance",Private for-profit,Small,Great Lakes
203438,Casal Aveda Institute,5555 Youngstown Warren Rd Unit 606,Niles,OH,44446,www.casalaveda.com/,3.31E+12,Edward Brown,CFO,Private for-profit,Very small,Great Lakes
203447,Kent State University at Ashtabula,3300 Lake Road West,Ashtabula,OH,44004,www.kent.edu/ashtabula,4409643322,"R. William (Bill) Ayres IV, Ph.D.",Interim Dean and Chief Administrative Officer,Public,Small,Great Lakes
203456,Kent State University at East Liverpool,400 E 4th St,East Liverpool,OH,43920,www.kent.edu/columbiana,3303853805,Dr. Brad Bielski,Dean and Chief Administrative Officer,Public,Small,Great Lakes
203465,Kent State University at Stark,6000 Frank Ave NW,North Canton,OH,44720-7599,www.kent.edu/stark,3304999600,Dr. Denise Seachrist,Dean and Chief Administrative Officer,Public,Small,Great Lakes
203474,Kent State University at Trumbull,4314 Mahoning Ave N.W.,Warren,OH,44483,www.kent.edu/trumbull,3308470571,Dr. R. William (Bill) Ayres IV,Interim Dean and Chief Administrative Officer,Public,Small,Great Lakes
203483,Kent State University at Tuscarawas,330 University Dr N.E.,New Philadelphia,OH,44663-9403,www.kent.edu/tusc,3303393391,Dr. Bradley  Bielski,Dean and Chief Administrative Officer,Public,Small,Great Lakes
203492,Kent State University at Salem,2491 State Route 45 South,Salem,OH,44460,www.kent.edu/columbiana,3303320361,Dr. Brad Bielski,Dean and Chief Administrative Officer,Public,Small,Great Lakes
203517,Kent State University at Kent,"Executive Office, 2nd Floor Library",Kent,OH,44242-0001,www.kent.edu/,3306723000,Dr. Todd Diacon,President,Public,Very large,Great Lakes
203526,Kent State University at Geauga,14111 Claridon-Troy Rd,Burton,OH,44021,www.kent.edu/geauga,4408344187,Dr. Angela Spalsbury,Dean and Chief Administrative Officer,Public,Small,Great Lakes
203535,Kenyon College,Kenyon College,Gambier,OH,43022,https://www.kenyon.edu/,7404275000,Jeff Bowman,Acting President,Private nonprofit,Small,Great Lakes
203544,Kettering College,3737 Southern Blvd,Kettering,OH,45429-1299,kc.edu/,9373958601,Nate Brandstater,President,Private nonprofit,Very small,Great Lakes
203580,Lake Erie College,391 W Washington St,Painesville,OH,44077-3389,www.lec.edu/,4403757000,Jennifer Schuller,President,Private nonprofit,Very small,Great Lakes
203599,Lakeland Community College,7700 Clocktower Drive,Kirtland,OH,44094-5198,www.lakelandcc.edu/,4405257000,"Morris W. Beverage, Jr.",President,Public,Small,Great Lakes
203614,Collins Career Technical Center,11627 State Rte 243,Chesapeake,OH,45619-0000,www.collins-cc.edu/,7.41E+12,Adam Pittis,Superintendent,Public,Very small,Great Lakes
203678,James A. Rhodes State College,4240 Campus Dr,Lima,OH,45804,www.rhodesstate.edu/,4199958000,Dr. Cynthia E. Spiers,President,Public,Small,Great Lakes
203720,Ohio Business College-Sheffield,5095 Waterford Dr.,Sheffield Village,OH,44035-0701,www.ohiobusinesscollege.edu/,4.41E+13,Greg Schultz,Campus Director,Private for-profit,Very small,Great Lakes
203739,Ohio Business College-Sandusky,5202 Timber Commons Drive,Sandusky,OH,44870-5871,www.ohiobusinesscollege.edu/,4.20E+13,DeAnne Bowersock,Campus Director,Private for-profit,Very small,Great Lakes
203748,Lorain County Community College,1005 North Abbe Rd,Elyria,OH,44035-1691,https://www.lorainccc.edu/,4403655222,Dr. Marcia J. Ballinger,President,Public,Medium,Great Lakes
203757,Lourdes University,6832 Convent Blvd,Sylvania,OH,43560-2898,www.lourdes.edu/,4198853211,William Bisset,President,Private nonprofit,Small,Great Lakes
203775,Malone University,2600 Cleveland Avenue NW,Canton,OH,44709-3308,https://www.malone.edu/,3304718100,Dr. Gregory J. Miller,President,Private nonprofit,Small,Great Lakes
203845,Marietta College,Irvine Bldg,Marietta,OH,45750,https://www.marietta.edu/,8003317896,Margaret L. Drugovich,President,Private nonprofit,Small,Great Lakes
203881,Marion Technical College,1467 Mount Vernon Ave,Marion,OH,43302-5694,www.mtc.edu/,7403894636,Ryan McCall,President,Public,Small,Great Lakes
203942,Medina County Career Center,1101 W Liberty St,Medina,OH,44256,https://mcjvs.edu/,3.31E+12,Steven Chrisman,Superintendent,Public,Very small,Great Lakes
203960,Mercy College of Ohio,2221 Madison Avenue,Toledo,OH,43604-1132,www.mercycollege.edu/,4192511313,"Susan C. Wajert, Ph.D.",President,Private nonprofit,Small,Great Lakes
203997,Methodist Theological School in Ohio,3081 Columbus Pike,Delaware,OH,43015-3211,https://www.mtso.edu/,7.40E+13,Jay Rundell,President,Private nonprofit,Very small,Great Lakes
204006,Miami University-Hamilton,1601 University Blvd,Hamilton,OH,45011,miamioh.edu/regionals/,5137853000,Ande Durojaiye,"Vice President & Dean, Miami University Regionals",Public,Small,Great Lakes
204015,Miami University-Middletown,4200 E University Blvd,Middletown,OH,45042,miamioh.edu/regionals/,5137273200,Ande Durojaiye,"Vice President & Dean, Miami University Regionals",Public,Small,Great Lakes
204024,Miami University-Oxford,501 East High St,Oxford,OH,45056,miamioh.edu/,5135291809,Gregory P. Crawford,President,Public,Large,Great Lakes
204121,Moler Hollywood Beauty Academy,6142 Montgomery Rd,Cincinnati,OH,45213,www.molerhollywood.com/,5136215262,Patty Marquet,Owner,Private for-profit,Very small,Great Lakes
204158,Miami Valley Career Technology Center,6800 Hoke Rd,Englewood,OH,45315,www.mvctc.com/ae,9378546297,Eric Dolan,Director of Instruction,Public,Very small,Great Lakes
204176,Mount Carmel College of Nursing,127 So. Davis Ave,Columbus,OH,43222-1504,www.mccn.edu/,6142345800,Todd Ambrosia,President,Private nonprofit,Very small,Great Lakes
204185,University of Mount Union,1972 Clark Ave.,Alliance,OH,44601-3929,www.mountunion.edu/,8009926682,Gregory King,President,Private nonprofit,Small,Great Lakes
204194,Mount Vernon Nazarene University,800 Martinsburg Rd,Mount Vernon,OH,43050-9500,www.mvnu.edu/,7403926868,Carson D. Castleman,President,Private nonprofit,Small,Great Lakes
204200,Mount St. Joseph University,5701 Delhi Rd,Cincinnati,OH,45233-1670,www.msj.edu/,5132444200,"H. James Williams, Ph.D.",President,Private nonprofit,Small,Great Lakes
204255,Zane State College,1555 Newark Rd,Zanesville,OH,43701-2626,www.zanestate.edu/,7405885000,Chad M. Brown,President,Public,Small,Great Lakes
204264,Muskingum University,10 College Drive,New Concord,OH,43762-1837,www.muskingum.edu/,7408268211,Susan S. Hasseler,President,Private nonprofit,Small,Great Lakes
204334,National Beauty College,4642 Cleveland Ave NW,Canton,OH,44709-1837,www.nationalbc.com/,3304995596,Cheryl Hall,CEO/President,Private for-profit,Very small,Great Lakes
204422,North Central State College,2441 Kenwood Circle,Mansfield,OH,44906-0698,https://www.ncstatecollege.edu/,4197554800,Dr. Dorey Diab,President,Public,Small,Great Lakes
204431,Northern Institute of Cosmetology,669 Broadway,Lorain,OH,44052-1803,www.nicosmetology.com/,4402444282,Jody Wolford,President,Private for-profit,Very small,Great Lakes
204440,Northwest State Community College,22600 State Route 34,Archbold,OH,43502-9542,https://northweststate.edu/,4192675511,Todd Hernandez,President,Public,Small,Great Lakes
204459,Toledo Public Schools Adult and Continuing Education,2400 Collingwood Blvd,Toledo,OH,43620,www.tps.org/,4196718700,Tirrell Brenneman,Dir Adult Educ,Public,Very small,Great Lakes
204468,Notre Dame College,4545 College Rd,Cleveland,OH,44121-4293,www.notredamecollege.edu/,2163811680,Mike Pressimone,President,Private nonprofit,Small,Great Lakes
204477,Northeast Ohio Medical University,4209 State Route 44,Rootstown,OH,44272-0095,www.neomed.edu/,8006862511,"John T. Langell, M.D., Ph.D., M.P.H., M.B.A., FACS",President,Public,Small,Great Lakes
204486,University of Northwestern Ohio,1441 N Cable Rd,Lima,OH,45805,https://www.unoh.edu/,4192273141,Jeffrey Jarvis,President,Private nonprofit,Small,Great Lakes
204501,Oberlin College,70 N Professor St,Oberlin,OH,44074,www.oberlin.edu/,4407758411,Carmen Twillie Ambar,President,Private nonprofit,Small,Great Lakes
204608,Ohio Technical College,1374 E 51st St,Cleveland,OH,44103,www.ohiotech.edu/,2168811700,Avi Goldberg,President,Private for-profit,Very small,Great Lakes
204617,Ohio Dominican University,1216 Sunbury Road,Columbus,OH,43219,https://www.ohiodominican.edu/,6142514500,Connie Gallaher,President,Private nonprofit,Small,Great Lakes
204635,Ohio Northern University,525 S. Main St,Ada,OH,45810-1599,www.onu.edu/,4197722000,Melissa Baumann,President,Private nonprofit,Small,Great Lakes
204662,Ohio State University Agricultural Technical Institute,1328 Dover Rd,Wooster,OH,44691-4000,ati.osu.edu/,3302871331,Dr. Kristina Boone,Assistant Dean and Director,Public,Very small,Great Lakes
204671,Ohio State University-Lima Campus,4240 Campus Dr,Lima,OH,45804,lima.osu.edu/,5672427272,Dr. Meggie Young,Interim Dean and Director,Public,Very small,Great Lakes
204680,Ohio State University-Mansfield Campus,1760 University Drive,Mansfield,OH,44906,mansfield.osu.edu/,4197554317,Dr. Eric Anderman,Interim Dean and Director,Public,Very small,Great Lakes
204699,Ohio State University-Marion Campus,1461 Mount Vernon Ave,Marion,OH,43302-5695,osumarion.osu.edu/,7403896786,Gregory Rose,Dean/Director,Public,Very small,Great Lakes
204705,Ohio State University-Newark Campus,1179 University Dr,Newark,OH,43055,newark.osu.edu/,7403663321,Dr. William MacDonald,Dean/Director,Public,Small,Great Lakes
204714,Ohio State Beauty Academy,1760 N. Eastown Rd.,Lima,OH,45807,https://www.ohiostatebeauty.com/,4192297896,James Bronder,Executive Vice President,Private for-profit,Very small,Great Lakes
204723,Ohio State College of Barber Styling,4614 E Broad St,Columbus,OH,43213,www.osbc.edu/,6148681015,Carrie Welbaum,Exec Admin Director,Private for-profit,Very small,Great Lakes
204769,The Spa School,5050 N High,Columbus,OH,43214,https://salonschools.ohiostate.edu/,6142525252,Luke Hanks,President,Private for-profit,Very small,Great Lakes
204778,Ohio State School of Cosmetology-Canal Winchester,6077 GENDER ROAD,CANAL WINCHESTER,OH,43110,https://salonschools.ohiostate.edu/,6142525252,Luke Hanks,President,Private for-profit,Very small,Great Lakes
204796,Ohio State University-Main Campus,15 E. 15th Avenue,Columbus,OH,43201,www.osu.edu/,6142926446,Dr. Peter Mohler,Acting President,Public,Very large,Great Lakes
204802,Ohio University-Eastern Campus,45425 National Rd W,Saint Clairsville,OH,43950,https://www.ohio.edu/eastern/,7406951720,David Rohall,Dean of Campus and Community Relations,Public,Small,Great Lakes
204820,Ohio University-Chillicothe Campus,101 University Drive,Chillicothe,OH,45601-0629,https://www.ohio.edu/chillicothe/,7407747200,Roberta Milliken,Dean of Campus and Community Relations,Public,Small,Great Lakes
204839,Ohio University-Southern Campus,1804 Liberty Ave,Ironton,OH,45638,https://www.ohio.edu/southern/,7405334600,Deborah Marinski,Interim Dean of Campus and Community Relations,Public,Small,Great Lakes
204848,Ohio University-Lancaster Campus,1570 Granville Pike,Lancaster,OH,43130-1037,https://www.ohio.edu/lancaster/,7406546711,Lewatis McNeal,Vice Provost for Regional Higher Education,Public,Small,Great Lakes
204857,Ohio University-Main Campus,020 Chubb Hall,Athens,OH,45701-2979,https://www.ohio.edu/,7405931000,Dr. Lori Stewart Gonzalez,President,Public,Very large,Great Lakes
204866,Ohio University-Zanesville Campus,1425 Newark Rd,Zanesville,OH,43701,https://www.ohio.edu/zanesville/,7404530762,Hannah Nissen,Dean of Campus and Community Engagement,Public,Small,Great Lakes
204884,East Ohio College,15258 State Route 170,East Liverpool,OH,43920-9585,eastohio.edu/,3303851070,Samantha Esposito,Campus President,Private for-profit,Very small,Great Lakes
204893,Trinity Health System School of Nursing,4000 Sunset Boulevard Suite 2631,Steubenville,OH,43952-3512,https://trinityson.com/,7402661230,Melissa Hassan,"Dean, School of Nursing",Private nonprofit,Very small,Great Lakes
204909,Ohio Wesleyan University,61 S Sandusky Street,Delaware,OH,43015-2370,https://www.owu.edu/,7403682000,Matthew P. vandenBerg,President,Private nonprofit,Small,Great Lakes
204936,Otterbein University,1 South Grove Street,Westerville,OH,43081,https://www.otterbein.edu/,6148903000,John L. Comerford,President,Private nonprofit,Small,Great Lakes
204945,Owens Community College,30335 Oregon Rd,Perrysburg,OH,43551,https://www.owens.edu/,5676617000,Dione Somerville,President,Public,Medium,Great Lakes
204963,Paramount Beauty Academy,1745 11th St,Portsmouth,OH,45662-4527,www.paramountbeautyacademy.com/,7403532436,Joyce C. Goddard,President,Private for-profit,Very small,Great Lakes
204981,Cuyahoga Valley Career Center,8001 Brecksville Road,Brecksville,OH,44141-1296,www.cvccworks.edu/,4407468230,Marcy Green,Assistant Superintendent,Public,Very small,Great Lakes
204990,Payne Theological Seminary,1230 Wilberforce-Clifton Rd.,Wilberforce,OH,45384,payneseminary.edu/,9373762946,Dr. Michael Joseph Brown,President,Private nonprofit,Very small,Great Lakes
205027,Pontifical College Josephinum,7625 N High Street,Columbus,OH,43235-1499,www.pcj.edu/,6148855585,Very Reverend Steven P. Beseau,Rector/President,Private nonprofit,Very small,Great Lakes
205054,Professional Skills Institute,1505 Holland Road,Maumee,OH,43537,www.proskills.edu/,4197206670,Susan Lippens,Campus President,Private for-profit,Very small,Great Lakes
205090,Firelands Regional Medical Center School of Nursing,1912 Hayes Ave,Sandusky,OH,44870,https://www.firelands.com/schoolofnursing,4195577110,Jeremy Normington-Slay,President & Chief Executive Officer,Private nonprofit,Very small,Great Lakes
205124,Rabbinical College Telshe,28400 Euclid Ave,Wickliffe,OH,44092,independentrabbinicalcolleges.org/index.html,4.41E+11,Rabbi Dovid Goldberg,President,Private nonprofit,Very small,Great Lakes
205142,Raphael's School of Beauty Culture Inc-Niles,815 Youngstown Warren Rd,Niles,OH,44446,www.raphaelsbeautyschool.edu/,3307823395,"Ralph P. Delserone,III",President,Private for-profit,Very small,Great Lakes
205179,Fortis College-Centerville,555 E Alex Bell Rd,Centerville,OH,45459-2712,https://www.fortiscollege.edu/,9374333410,Gregory Bond,Campus President,Private for-profit,Very small,Great Lakes
205203,University of Rio Grande,218 N College Ave,Rio Grande,OH,45674,https://www.rio.edu/,7402457206,Ryan Smith,President,Private nonprofit,Small,Great Lakes
205391,The Modern College of Design,1725 E David Rd,Kettering,OH,45440,https://themodern.edu/,9372940592,Jessica Barry,President,Private for-profit,Very small,Great Lakes
205443,Shawnee State University,940  Second  Street,Portsmouth,OH,45662,https://www.shawnee.edu/,7403543205,Dr. Eric Braun,President,Public,Small,Great Lakes
205470,Sinclair Community College,444 W. Third St.,Dayton,OH,45402-1460,www.sinclair.edu/,9375123000,Dr. Steven Lee Johnson,President,Public,Large,Great Lakes
205559,Hussian College-Daymar College Columbus,2745 Winchester Pike,Columbus,OH,43232,,,,,Private for-profit,Unknown,Great Lakes
205841,Stark State College,6200 Frank Ave NW,North Canton,OH,44720,www.starkstate.edu/,3304946170,Para Jones,President,Public,Medium,Great Lakes
205887,Stautzenberger College-Maumee,1796 Indian Wood Circle,Maumee,OH,43537-4007,https://www.sctoday.edu/,4198660261,Todd Wildey,Campus Director,Private for-profit,Very small,Great Lakes
205957,Franciscan University of Steubenville,1235 University Blvd,Steubenville,OH,43952-1763,www.franciscan.edu/,7402833771,"Rev. David Pivonka, T.O.R.",President,Private nonprofit,Small,Great Lakes
